 5 31 2  1.8639094666817862e-04 1.200000e-01 -1.79116976e+00  3.52847874e-01  4.17024940e-02  0  0  6  -1 
 0 31 1  1.8639100893461607e-04 2.771519e-01 -3.25363231e+00 -4.31298137e-01 -8.13218713e-01  0  1  6  -1 
 5 32 2  1.8862800993543486e-04 1.200000e-01 -1.61429822e+00 -3.36695313e-02 -1.54596344e-01  0  0  6  -1 
 5 33 2  2.0141776151730184e-04 1.200000e-01 -1.60397136e+00 -1.98211193e-01  2.60467809e-02  0  0  6  -1 
 5 34 2  2.0255114505450205e-04 1.200000e-01 -2.03805017e+00 -3.07646155e-01  3.82665634e-01  0  0  6  -1 
 0 34 1  2.0255122724794830e-04 2.824188e-01 -4.23087692e+00 -8.38713586e-01  1.37324846e+00  0  1  6  -1 
 0 34 1  2.0255127917177124e-04 1.021046e-01 -4.43210125e+00  5.86172283e-01  7.79676378e-01  0  1  6  -1 
 0 34 1  2.0255138390986270e-04 1.380816e-02 -2.77317023e+00 -1.06978607e+00  2.86897159e+00  0  1  6  -1 
 1 34 1  2.0255151224330624e-04 1.126674e-01 -1.00902271e+00  7.03136921e-01  5.79242039e+00  0  1  6  -1 
 5 35 2  2.1111126386548420e-04 1.200000e-01 -1.69401908e+00  2.22019687e-01 -3.90010998e-02  0  0  6  -1 
 5 36 2  2.1582523785388015e-04 1.200000e-01 -1.70308197e+00  3.86000574e-01 -7.11101620e-03  0  0  6  -1 
 1 36 0  2.1582694967065894e-04 5.109989e-01  4.29394341e+01  2.20446835e+01 -1.31061430e+01  0  0  4 301 
 5 37 2  2.2518907563427994e-04 1.200000e-01 -1.68878627e+00 -1.00344479e-01  5.74484393e-02  0  0  6  -1 
 1 37 0  2.2519073345381120e-04 5.109989e-01  4.57829781e+01  1.10315638e+01  9.68138123e+00  0  0  4 287 
 5 38 2  2.3193137382258210e-04 1.200000e-01 -1.94160843e+00 -1.51118428e-01 -4.35784221e-01  0  0  6  -1 
 0 38 0  2.3193144714879718e-04 4.556457e-02 -4.70647633e-01 -4.38840017e-02 -2.06585860e+00  0  1  6  -1 
 0 38 0  2.3193148252530194e-04 1.741883e-01  3.27163517e-01  3.98135334e-01 -2.60706639e+00  0  1  6  -1 
 1 38 0  2.3193306118846337e-04 2.912460e-01  6.13254833e+00  4.53966866e+01  1.08571510e+01  0  1  4 437 
 5 39 2  2.3241680402814524e-04 1.200000e-01 -1.72195959e+00  8.64603929e-03  2.21364558e-01  0  0  6  -1 
 0 39 1  2.3241688738547789e-04 3.248818e-01 -3.62401128e+00 -8.95255566e-01 -1.12403953e+00  0  1  6  -1 
 1 39 1  2.3241852546337783e-04 1.861171e-01  2.40438271e+01  3.96432838e+01  5.33235133e-01  0  1  4 385 
 5 40 2  2.3609629589576821e-04 1.200000e-01 -1.55825233e+00 -6.43415600e-02 -2.08294526e-01  0  0  6  -1 
 5 41 2  2.3790792565031677e-04 1.200000e-01 -1.85414743e+00  2.83327758e-01 -1.70543432e-01  0  0  6  -1 
 0 41 1  2.3790802420416780e-04 1.770910e-01 -3.24226832e+00 -3.86233553e-02  2.41769004e+00  0  1  6  -1 
 0 41 0  2.3790811455227118e-04 3.225407e-01  8.10335994e-01  9.24101889e-01 -5.12645626e+00  0  1  6  -1 
 5 42 2  2.5852188876752046e-04 1.200000e-01 -1.63579643e+00  3.32651548e-02 -1.26130939e-01  0  0  6  -1 
 0 42 1  2.5852191845102980e-04 1.656383e-01 -2.18137741e+00 -3.27009261e-01 -7.29825079e-01  0  1  6  -1 
 0 42 1  2.5852194448780269e-04 8.344275e-02 -2.37416196e+00  5.52634038e-02 -1.38249648e+00  0  1  6  -1 
 1 42 1  2.5852346625935603e-04 2.619178e-01  2.23430204e+00  4.52917366e+01 -5.09065390e+00  0  1  4 443 
 0 42 0  2.5852195319290720e-04 3.317505e-01 -4.50953156e-01  8.13809216e-01  1.18432617e+00  0  1  6  -1 
 0 42 0  2.5852215329002647e-04 3.491940e-02 -4.65955544e+00  1.62113655e+00 -3.01341367e+00  0  1  6  -1 
 0 42 0  2.5852368639628614e-04 1.079929e-02 -1.90740812e+00  4.50523033e+01 -1.77987728e+01  0  1  4 450 
 1 42 0  2.5852368767824283e-04 1.335297e-01 -1.90137219e+00  4.50865326e+01 -1.77823677e+01  0  1  4 450 
 5 43 2  2.5924033786925497e-04 1.200000e-01 -1.78311646e+00 -1.05706349e-01  3.79662067e-01  0  0  6  -1 
 0 43 1  2.5924048839538847e-04 1.407778e-01 -2.48521876e+00 -2.73305684e-01 -4.07489300e+00  0  1  6  -1 
 0 43 0  2.5924051480925284e-04 2.754992e-01 -9.54058945e-01  8.34497958e-02  5.61558580e+00  0  1  6  -1 
 0 43 0  2.5924058758909928e-04 1.267054e-02 -1.88554299e+00  2.03381062e+00  5.31717014e+00  0  1  6  -1 
 1 43 0  2.5924207271559046e-04 2.228292e-01  8.14442039e-01  4.58484955e+01 -2.11777282e+00  0  1  4 444 
 5 44 2  2.6543393671401514e-04 1.200000e-01 -1.61328208e+00 -7.22692832e-02 -2.55397260e-02  0  0  6  -1 
 0 44 0  2.6543406858799232e-04 1.195256e-01  4.02579866e-02  1.52987644e-01  3.55846477e+00  0  1  6  -1 
 0 44 0  2.6543411229169801e-04 8.089588e-02  2.72559524e-01  1.13549769e+00  4.39353657e+00  0  1  6  -1 
 0 44 0  2.6543418766774559e-04 1.273206e-01  3.68715748e-02  3.37156796e+00  4.16823292e+00  0  1  6  -1 
 5 45 2  2.6699445178555862e-04 1.200000e-01 -1.88103211e+00  7.12566301e-02  4.31619018e-01  0  0  6  -1 
 0 45 0  2.6699452878205623e-04 1.175139e-01 -1.35946250e+00  3.97785932e-01 -1.79314578e+00  0  1  6  -1 
 5 46 2  2.8792932653405698e-04 1.200000e-01 -1.77698493e+00  8.92587975e-02 -2.71532267e-01  0  0  6  -1 
 0 46 1  2.8792946038008299e-04 3.272667e-02 -3.41499949e+00 -5.16949534e-01 -3.88406610e+00  0  1  6  -1 
 0 46 0  2.8792939109915651e-04 2.179612e-01 -9.86663401e-01  3.80126566e-01  1.47127736e+00  0  1  6  -1 
 0 46 0  2.8792943811604363e-04 1.405170e-02 -1.46480691e+00  1.64197469e+00  1.87857974e+00  0  1  6  -1 
 1 46 0  2.8793092148696696e-04 2.789860e-01 -8.77776337e+00  4.53560829e+01 -1.75577486e+00  0  1  4 474 
 5 47 2  2.9643660719607545e-04 1.200000e-01 -1.76336741e+00  2.72990286e-01  1.99567348e-01  0  0  6  -1 
 0 47 1  2.9643662955871963e-04 1.070261e-01 -2.38118625e+00  2.47305244e-01  4.58597451e-01  0  1  6  -1 
 0 47 1  2.9643814278419126e-04 2.411477e-01 -3.61456528e+01  2.92834053e+01  9.11200905e+00  0  1  4 567 
 1 47 1  2.9643814639836234e-04 1.628251e-01 -3.60475616e+01  2.92617130e+01  9.07141590e+00  0  1  4 567 
 1 47 0  2.9643833692040889e-04 5.109989e-01  4.60225525e+01  2.23538923e+00 -1.98424377e+01  0  0  4 250 
 5 48 2  2.9894679369447204e-04 1.200000e-01 -1.72526217e+00 -1.70574233e-01 -3.07633519e-01  0  0  6  -1 
 5 49 2  3.0165484511859457e-04 1.200000e-01 -1.79897702e+00 -3.66915256e-01 -5.14727570e-02  0  0  6  -1 
 0 49 1  3.0165501447699898e-04 4.196614e-02 -5.67566252e+00 -1.53218007e+00  3.01313257e+00  0  1  6  -1 
 5 50 2  3.0276000172196850e-04 1.200000e-01 -1.63169575e+00 -3.20519693e-02 -9.74018276e-02  0  0  6  -1 
 5 51 2  3.0475250937465263e-04 1.200000e-01 -1.71158028e+00  3.68157208e-01 -9.59166884e-02  0  0  6  -1 
 5 52 2  3.0504184716035135e-04 1.200000e-01 -1.86290228e+00 -4.60214436e-01 -1.38286859e-01  0  0  6  -1 
 0 52 1  3.0504191888526235e-04 8.324728e-02 -3.37069368e+00 -1.31105256e+00  1.13695896e+00  0  1  6  -1 
 5 53 2  3.0835049948790713e-04 1.200000e-01 -1.90409815e+00 -2.97152162e-01 -2.06101865e-01  0  0  6  -1 
 0 53 0  3.0835068109671699e-04 1.160961e-01  1.98013830e+00  2.06893826e+00  2.78669786e+00  0  1  6  -1 
 5 54 2  3.2776020653128656e-04 1.200000e-01 -1.75924635e+00  1.13448903e-01 -6.82153031e-02  0  0  6  -1 
 0 54 1  3.2776026505657496e-04 1.861219e-01 -2.02831554e+00  1.23124905e-02 -1.79905260e+00  0  1  6  -1 
 0 54 0  3.2776038869352189e-04 5.971100e-02 -9.24636304e-01  4.44783688e-01  5.31853771e+00  0  1  6  -1 
 5 55 2  3.2937101935641059e-04 1.200000e-01 -1.65885568e+00 -5.83665110e-02 -3.30122374e-02  0  0  6  -1 
 5 56 2  3.3437369519568965e-04 1.200000e-01 -1.91942489e+00  8.66408832e-03 -4.33969676e-01  0  0  6  -1 
 0 56 1  3.3437527529351025e-04 6.495895e-03 -4.53715324e+01 -1.93135107e+00 -1.91977863e+01  0  0  4 650 
 0 56 1  3.3437528321873794e-04 9.635060e-02 -4.55828247e+01 -1.90530491e+00 -1.93032780e+01  0  0  4 650 
 0 56 1  3.3437528461174296e-04 5.996378e-02 -4.56064606e+01 -1.87525702e+00 -1.93200836e+01  0  0  4 650 
 1 56 1  3.3437531947505111e-04 3.481886e-01 -4.56427460e+01 -8.39344740e-01 -1.94541016e+01  0  0  4 650 
 0 56 0  3.3437380837208325e-04 7.824939e-03  1.19118249e+00  1.54858276e-01  9.13179278e-01  0  1  6  -1 
 5 57 2  3.4465606724501168e-04 1.200000e-01 -1.72211540e+00 -1.44078955e-01 -2.30800673e-01  0  0  6  -1 
 0 57 0  3.4465611404327340e-04 8.988229e-02 -1.17937899e+00  2.14247778e-01  1.01233339e+00  0  1  6  -1 
 5 58 2  3.5015739500133576e-04 1.200000e-01 -1.96144605e+00  4.01634812e-01  2.63536245e-01  0  0  6  -1 
 0 58 1  3.5015904353101013e-04 3.355147e-01 -4.50644684e+01 -1.30800457e+01 -1.98082333e+01  0  0  4 690 
 0 58 1  3.5015904464749952e-04 5.235502e-02 -4.50396500e+01 -1.30589437e+01 -1.98005447e+01  0  0  4 690 
 0 58 1  3.5015904528513638e-04 2.834912e-02 -4.50550613e+01 -1.30476780e+01 -1.98015385e+01  0  0  4 690 
 1 58 1  3.5015904664297784e-04 9.478002e-02 -4.50238571e+01 -1.30215607e+01 -1.98003941e+01  0  0  4 690 
 5 59 2  3.5730985936963892e-04 1.200000e-01 -1.79443538e+00  6.84353933e-02 -3.26678574e-01  0  0  6  -1 
 5 60 2  3.6067856514149390e-04 1.200000e-01 -1.55719101e+00 -1.64162666e-02  8.35410655e-02  0  0  6  -1 
 0 60 0  3.6067863644516948e-04 2.404599e-01 -1.00772649e-01  3.75480741e-01 -1.43129432e+00  0  1  6  -1 
 1 60 0  3.6068032337095365e-04 2.705390e-01  1.44939089e+01  4.54250755e+01  1.63207035e+01  0  1  4 409 
 5 61 2  3.6302260576715330e-04 1.200000e-01 -1.66402924e+00 -2.49368653e-01  2.69252449e-01  0  0  6  -1 
 5 62 2  3.6322653550912573e-04 1.200000e-01 -1.59965301e+00 -1.18915386e-01 -1.76997125e-01  0  0  6  -1 
 0 62 1  3.6322805875199394e-04 2.796679e-02 -4.58865814e+01 -1.09379387e+01  2.46316791e+00  0  0  4 685 
 1 62 1  3.6322806000139963e-04 4.830321e-01 -4.59238472e+01 -1.09348698e+01  2.46098042e+00  0  0  4 685 
 0 62 0  3.6322814058112416e-04 1.301249e-01  4.50693665e+01  1.12685232e+01 -2.96133184e+00  0  0  4 284 
 1 62 0  3.6322818468992833e-04 3.808740e-01  4.56813774e+01  1.24406996e+01 -2.95440435e+00  0  0  4 284 
 5 63 2  3.7339914340111212e-04 1.200000e-01 -1.94960260e+00 -2.28902429e-01 -3.38296890e-01  0  0  6  -1 
 0 63 1  3.7339917527068540e-04 9.549859e-02 -2.49494767e+00 -6.18085146e-01  3.42859507e-01  0  1  6  -1 
 0 63 1  3.7339932916075189e-04 1.176441e-01 -5.41676092e+00  6.16668165e-01  3.69291162e+00  0  1  6  -1 
 1 63 1  3.7340086634610290e-04 2.978562e-01 -1.35565920e+01  4.50405197e+01  1.28563232e+01  0  1  4 498 
 5 64 2  3.7477841407853441e-04 1.200000e-01 -1.77321589e+00 -1.20671459e-01 -1.44144669e-01  0  0  6  -1 
 0 64 1  3.7477854715300106e-04 9.727134e-03 -4.76018238e+00 -8.08867872e-01  2.40934443e+00  0  1  6  -1 
 5 65 2  3.7644623274454500e-04 1.200000e-01 -1.73208356e+00  2.52637547e-02  4.06431496e-01  0  0  6  -1 
 5 66 2  3.8329678204345851e-04 1.200000e-01 -1.90400684e+00  2.33795762e-01  3.77045631e-01  0  0  6  -1 
 5 67 2  3.8723539315663121e-04 1.200000e-01 -1.82545018e+00  3.22012186e-01 -1.41657263e-01  0  0  6  -1 
 0 67 0  3.8723552519369202e-04 3.293807e-01 -6.02615513e-02  1.14723492e+00  3.30389380e+00  0  1  6  -1 
 5 68 2  3.9708930279310509e-04 1.200000e-01 -1.84167612e+00  2.70886481e-01 -1.46775782e-01  0  0  6  -1 
