102  
  5.5100000000000000e+002  2.3486640000000000e-001  5.2249140000000005e-001  4.2837091870456048e+000
  5.6100000000000000e+002  2.2505919999999999e-001  5.1869050000000005e-001  4.2621401189689356e+000
  5.7100000000000000e+002  2.1582419999999999e-001  5.1498370000000004e-001  4.2405710508922665e+000
  5.8100000000000000e+002  2.0711869999999999e-001  5.1136700000000002e-001  4.2190019828155982e+000
  5.9100000000000000e+002  1.9890400000000000e-001  5.0783690000000004e-001  4.1974329147389291e+000
  6.0100000000000000e+002  1.9118760000000001e-001  5.0436380000000003e-001  4.1974000000000000e+000
  6.1100000000000000e+002  1.8425680000000000e-001  5.0074030000000003e-001  4.1974000000000000e+000
  6.2100000000000000e+002  1.7768380000000000e-001  4.9720110000000001e-001  4.1974000000000000e+000
  6.3100000000000000e+002  1.7144470000000001e-001  4.9374309999999999e-001  4.1974000000000000e+000
  6.4100000000000000e+002  1.6551759999999999e-001  4.9036269999999998e-001  4.1974000000000000e+000
  6.5100000000000000e+002  1.5988260000000001e-001  4.8705739999999997e-001  4.1974000000000000e+000
  6.6100000000000000e+002  1.5452089999999999e-001  4.8382419999999998e-001  4.1974000000000000e+000
  6.7100000000000000e+002  1.4941560000000001e-001  4.8066049999999999e-001  4.1974000000000000e+000
  6.8100000000000000e+002  1.4455080000000001e-001  4.7756389999999999e-001  4.1974000000000000e+000
  6.9100000000000000e+002  1.3991180000000000e-001  4.7453200000000001e-001  4.1974000000000000e+000
  7.0100000000000000e+002  1.3548520000000000e-001  4.7156239999999999e-001  4.1974000000000000e+000
  7.1100000000000000e+002  1.3125850000000000e-001  4.6865309999999999e-001  4.1974000000000000e+000
  7.2100000000000000e+002  1.2721990000000000e-001  4.6580199999999999e-001  4.1974000000000000e+000
  7.3100000000000000e+002  1.2335860000000000e-001  4.6300720000000001e-001  4.1974000000000000e+000
  7.4100000000000000e+002  1.1966470000000000e-001  4.6026679999999998e-001  4.1974000000000000e+000
  7.5100000000000000e+002  1.1612870000000000e-001  4.5757900000000001e-001  4.1974000000000000e+000
  7.6100000000000000e+002  1.1274190000000001e-001  4.5494220000000002e-001  4.1974000000000000e+000
  7.7100000000000000e+002  1.0949610000000000e-001  4.5235470000000000e-001  4.1974000000000000e+000
  7.8100000000000000e+002  1.0638390000000000e-001  4.4981490000000002e-001  4.1974000000000000e+000
  7.9100000000000000e+002  1.0339800000000000e-001  4.4732149999999998e-001  4.1974000000000000e+000
  8.0100000000000000e+002  1.0055090000000000e-001  4.4485570000000002e-001  4.1974000000000000e+000
  8.1100000000000000e+002  9.7981269999999995e-002  4.4228050000000002e-001  4.1974000000000000e+000
  8.2100000000000000e+002  9.5507690000000006e-002  4.3975150000000002e-001  4.1974000000000000e+000
  8.3100000000000000e+002  9.3125319999999998e-002  4.3726730000000003e-001  4.1974000000000000e+000
  8.4100000000000000e+002  9.0829839999999995e-002  4.3482660000000001e-001  4.1974000000000000e+000
  8.5100000000000000e+002  8.8617089999999996e-002  4.3242819999999998e-001  4.1974000000000000e+000
  8.6100000000000000e+002  8.6483149999999995e-002  4.3007060000000003e-001  4.1974000000000000e+000
  8.7100000000000000e+002  8.4424379999999993e-002  4.2775310000000000e-001  4.1974000000000000e+000
  8.8100000000000000e+002  8.2437259999999998e-002  4.2547420000000002e-001  4.1974000000000000e+000
  8.9100000000000000e+002  8.0518569999999998e-002  4.2323300000000003e-001  4.1974000000000000e+000
  9.0100000000000000e+002  7.8665230000000003e-002  4.2102840000000002e-001  4.1974000000000000e+000
  9.1100000000000000e+002  7.6874280000000003e-002  4.1885950000000000e-001  4.1974000000000000e+000
  9.2100000000000000e+002  7.5142979999999998e-002  4.1672520000000002e-001  4.1974000000000000e+000
  9.3100000000000000e+002  7.3468779999999997e-002  4.1462460000000001e-001  4.1974000000000000e+000
  9.4100000000000000e+002  7.1849140000000006e-002  4.1255700000000001e-001  4.1974000000000000e+000
  9.5100000000000000e+002  7.0281800000000005e-002  4.1052139999999998e-001  4.1974000000000000e+000
  9.6100000000000000e+002  6.8764489999999998e-002  4.0851690000000002e-001  4.1974000000000000e+000
  9.7100000000000000e+002  6.7295140000000003e-002  4.0654269999999998e-001  4.1974000000000000e+000
  9.8100000000000000e+002  6.5871760000000001e-002  4.0459830000000002e-001  4.1974000000000000e+000
  9.9100000000000000e+002  6.4492480000000005e-002  4.0268270000000000e-001  4.1974000000000000e+000
  1.0000000000000000e+003  6.3287339999999997e-002  4.0098279999999997e-001  4.1974000000000000e+000
