97
2.00000000e+02 6.40000000e-01 9.18000000e-02 5.35586653e+00
2.50000000e+02 3.51000000e-01 8.67000000e-02 5.15312829e+00
3.00000000e+02 2.17000000e-01 8.21000000e-02 4.96247918e+00
3.50000000e+02 1.45000000e-01 7.81000000e-02 4.80381447e+00
4.00000000e+02 1.03000000e-01 7.46000000e-02 4.65186015e+00
4.23800000e+02 8.94000000e-02 7.30000000e-02 4.59008865e+00
4.47700000e+02 7.80000000e-02 7.16000000e-02 4.52805760e+00
4.73900000e+02 6.79000000e-02 7.01000000e-02 4.46005704e+00
5.00000000e+02 5.96000000e-02 6.87000000e-02 4.39413663e+00
5.05500000e+02 5.81000000e-02 6.84000000e-02 4.38194640e+00
5.11000000e+02 5.66000000e-02 6.81000000e-02 4.36998546e+00
5.55500000e+02 4.64000000e-02 6.59000000e-02 4.27400311e+00
6.00000000e+02 3.88000000e-02 6.38000000e-02 4.19740329e+00
8.00000000e+02 2.04000000e-02 5.64000000e-02 4.19740000e+00
1.00000000e+03 1.28000000e-02 5.09000000e-02 4.19740000e+00
